suite,case,family,strategy,repeat,config_name,config,raw_outcome,final_classification,stop_reason,truncation,saw_unknown,root_outcome,proposals,unique_programs,verification_calls,cache_hits,states_explored,nodes,patch_len,accepted_chain_len,exit_code,wall_ms,replay_exit,replay_wall_ms,replay_ok,model_sha256,contract_sha256,binary_sha256,source_id,artifact_path,reused_from_previous
pilot,c_lock_reorder_forbidden,controls,a,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,beca25c886199237ca977f51518b4eb323949ce4e4e85854ba5812472b3f79bc,e713b07336e7c0c6b6113a3c34a93ab69eae33d52cd3b7c4d3c4c52ea82d40cf,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_lock_reorder_forbidden__main__a__r3/artifact.json,False
pilot,c_lock_reorder_forbidden,controls,a,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,4,True,beca25c886199237ca977f51518b4eb323949ce4e4e85854ba5812472b3f79bc,e713b07336e7c0c6b6113a3c34a93ab69eae33d52cd3b7c4d3c4c52ea82d40cf,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_lock_reorder_forbidden__tight__a__r1/artifact.json,False
pilot,c_lock_reorder_forbidden,controls,b,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,beca25c886199237ca977f51518b4eb323949ce4e4e85854ba5812472b3f79bc,e713b07336e7c0c6b6113a3c34a93ab69eae33d52cd3b7c4d3c4c52ea82d40cf,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_lock_reorder_forbidden__main__b__r1/artifact.json,False
pilot,c_lock_reorder_forbidden,controls,b,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,beca25c886199237ca977f51518b4eb323949ce4e4e85854ba5812472b3f79bc,e713b07336e7c0c6b6113a3c34a93ab69eae33d52cd3b7c4d3c4c52ea82d40cf,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_lock_reorder_forbidden__main__b__r2/artifact.json,False
pilot,c_lock_reorder_forbidden,controls,b,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,4,True,beca25c886199237ca977f51518b4eb323949ce4e4e85854ba5812472b3f79bc,e713b07336e7c0c6b6113a3c34a93ab69eae33d52cd3b7c4d3c4c52ea82d40cf,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_lock_reorder_forbidden__main__b__r3/artifact.json,False
pilot,c_lock_reorder_forbidden,controls,b,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,beca25c886199237ca977f51518b4eb323949ce4e4e85854ba5812472b3f79bc,e713b07336e7c0c6b6113a3c34a93ab69eae33d52cd3b7c4d3c4c52ea82d40cf,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_lock_reorder_forbidden__tight__b__r1/artifact.json,False
pilot,c_lock_reorder_forbidden,controls,c,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,beca25c886199237ca977f51518b4eb323949ce4e4e85854ba5812472b3f79bc,e713b07336e7c0c6b6113a3c34a93ab69eae33d52cd3b7c4d3c4c52ea82d40cf,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_lock_reorder_forbidden__main__c__r1/artifact.json,False
pilot,c_lock_reorder_forbidden,controls,c,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,beca25c886199237ca977f51518b4eb323949ce4e4e85854ba5812472b3f79bc,e713b07336e7c0c6b6113a3c34a93ab69eae33d52cd3b7c4d3c4c52ea82d40cf,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_lock_reorder_forbidden__main__c__r2/artifact.json,False
pilot,c_lock_reorder_forbidden,controls,c,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,beca25c886199237ca977f51518b4eb323949ce4e4e85854ba5812472b3f79bc,e713b07336e7c0c6b6113a3c34a93ab69eae33d52cd3b7c4d3c4c52ea82d40cf,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_lock_reorder_forbidden__main__c__r3/artifact.json,False
pilot,c_lock_reorder_forbidden,controls,c,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,beca25c886199237ca977f51518b4eb323949ce4e4e85854ba5812472b3f79bc,e713b07336e7c0c6b6113a3c34a93ab69eae33d52cd3b7c4d3c4c52ea82d40cf,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_lock_reorder_forbidden__tight__c__r1/artifact.json,False
pilot,c_bounds_unknown,controls,a,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,50,1,0,0,3,7,0,4,True,916ca3f1216a0bf8bd92ee53d45d0fd396b2ba43b9357069b3591d0f8e009024,c230bed30edc78720c5d36b5b51d7fece231672d2d7b054d6e5ba3387f1d8b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_bounds_unknown__main__a__r1/artifact.json,False
pilot,c_bounds_unknown,controls,a,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,50,1,0,0,3,8,0,3,True,916ca3f1216a0bf8bd92ee53d45d0fd396b2ba43b9357069b3591d0f8e009024,c230bed30edc78720c5d36b5b51d7fece231672d2d7b054d6e5ba3387f1d8b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_bounds_unknown__main__a__r2/artifact.json,False
pilot,c_bounds_unknown,controls,a,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,50,1,0,0,3,7,0,4,True,916ca3f1216a0bf8bd92ee53d45d0fd396b2ba43b9357069b3591d0f8e009024,c230bed30edc78720c5d36b5b51d7fece231672d2d7b054d6e5ba3387f1d8b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_bounds_unknown__main__a__r3/artifact.json,False
pilot,c_bounds_unknown,controls,a,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,50,1,0,0,3,8,0,3,True,916ca3f1216a0bf8bd92ee53d45d0fd396b2ba43b9357069b3591d0f8e009024,c230bed30edc78720c5d36b5b51d7fece231672d2d7b054d6e5ba3387f1d8b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_bounds_unknown__tight__a__r1/artifact.json,False
pilot,c_bounds_unknown,controls,b,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,50,1,0,0,3,7,0,4,True,916ca3f1216a0bf8bd92ee53d45d0fd396b2ba43b9357069b3591d0f8e009024,c230bed30edc78720c5d36b5b51d7fece231672d2d7b054d6e5ba3387f1d8b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_bounds_unknown__main__b__r1/artifact.json,False
pilot,c_bounds_unknown,controls,b,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,50,1,0,0,3,8,0,3,True,916ca3f1216a0bf8bd92ee53d45d0fd396b2ba43b9357069b3591d0f8e009024,c230bed30edc78720c5d36b5b51d7fece231672d2d7b054d6e5ba3387f1d8b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_bounds_unknown__main__b__r2/artifact.json,False
pilot,c_bounds_unknown,controls,b,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,50,1,0,0,3,7,0,4,True,916ca3f1216a0bf8bd92ee53d45d0fd396b2ba43b9357069b3591d0f8e009024,c230bed30edc78720c5d36b5b51d7fece231672d2d7b054d6e5ba3387f1d8b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_bounds_unknown__main__b__r3/artifact.json,False
pilot,c_bounds_unknown,controls,b,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,50,1,0,0,3,7,0,4,True,916ca3f1216a0bf8bd92ee53d45d0fd396b2ba43b9357069b3591d0f8e009024,c230bed30edc78720c5d36b5b51d7fece231672d2d7b054d6e5ba3387f1d8b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_bounds_unknown__tight__b__r1/artifact.json,False
pilot,c_bounds_unknown,controls,c,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,50,1,0,0,3,8,0,4,True,916ca3f1216a0bf8bd92ee53d45d0fd396b2ba43b9357069b3591d0f8e009024,c230bed30edc78720c5d36b5b51d7fece231672d2d7b054d6e5ba3387f1d8b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_bounds_unknown__main__c__r1/artifact.json,False
pilot,c_bounds_unknown,controls,c,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,50,1,0,0,3,7,0,4,True,916ca3f1216a0bf8bd92ee53d45d0fd396b2ba43b9357069b3591d0f8e009024,c230bed30edc78720c5d36b5b51d7fece231672d2d7b054d6e5ba3387f1d8b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_bounds_unknown__main__c__r2/artifact.json,False
pilot,c_bounds_unknown,controls,c,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,50,1,0,0,3,7,0,4,True,916ca3f1216a0bf8bd92ee53d45d0fd396b2ba43b9357069b3591d0f8e009024,c230bed30edc78720c5d36b5b51d7fece231672d2d7b054d6e5ba3387f1d8b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_bounds_unknown__main__c__r3/artifact.json,False
pilot,c_bounds_unknown,controls,c,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,50,1,0,0,3,7,0,3,True,916ca3f1216a0bf8bd92ee53d45d0fd396b2ba43b9357069b3591d0f8e009024,c230bed30edc78720c5d36b5b51d7fece231672d2d7b054d6e5ba3387f1d8b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_bounds_unknown__tight__c__r1/artifact.json,False
pilot,c_preserved_unsatisfiable,controls,a,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,2,3,3,0,135,3,0,0,1,8,0,4,True,d5c8c4365dbab2bd5ec41b0d37e03b477e815fb51bd6fed855bb65e7e1e5b22b,7c2be4cbf2fda1b70ef75e6f87c0817020cfe53ed2e404fd03a41ab6920445bb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_preserved_unsatisfiable__main__a__r1/artifact.json,False
pilot,c_preserved_unsatisfiable,controls,a,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,2,3,3,0,135,3,0,0,1,8,0,4,True,d5c8c4365dbab2bd5ec41b0d37e03b477e815fb51bd6fed855bb65e7e1e5b22b,7c2be4cbf2fda1b70ef75e6f87c0817020cfe53ed2e404fd03a41ab6920445bb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_preserved_unsatisfiable__main__a__r2/artifact.json,False
pilot,c_preserved_unsatisfiable,controls,a,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,2,3,3,0,135,3,0,0,1,8,0,4,True,d5c8c4365dbab2bd5ec41b0d37e03b477e815fb51bd6fed855bb65e7e1e5b22b,7c2be4cbf2fda1b70ef75e6f87c0817020cfe53ed2e404fd03a41ab6920445bb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_preserved_unsatisfiable__main__a__r3/artifact.json,False
pilot,c_preserved_unsatisfiable,controls,a,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,2,3,3,0,135,3,0,0,1,8,0,4,True,d5c8c4365dbab2bd5ec41b0d37e03b477e815fb51bd6fed855bb65e7e1e5b22b,7c2be4cbf2fda1b70ef75e6f87c0817020cfe53ed2e404fd03a41ab6920445bb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_preserved_unsatisfiable__tight__a__r1/artifact.json,False
pilot,c_preserved_unsatisfiable,controls,b,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,8,4,4,5,176,4,0,0,1,9,0,4,True,d5c8c4365dbab2bd5ec41b0d37e03b477e815fb51bd6fed855bb65e7e1e5b22b,7c2be4cbf2fda1b70ef75e6f87c0817020cfe53ed2e404fd03a41ab6920445bb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_preserved_unsatisfiable__main__b__r1/artifact.json,False
pilot,c_preserved_unsatisfiable,controls,b,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,8,4,4,5,176,4,0,0,1,9,0,5,True,d5c8c4365dbab2bd5ec41b0d37e03b477e815fb51bd6fed855bb65e7e1e5b22b,7c2be4cbf2fda1b70ef75e6f87c0817020cfe53ed2e404fd03a41ab6920445bb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_preserved_unsatisfiable__main__b__r2/artifact.json,False
pilot,c_preserved_unsatisfiable,controls,b,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,8,4,4,5,176,4,0,0,1,8,0,4,True,d5c8c4365dbab2bd5ec41b0d37e03b477e815fb51bd6fed855bb65e7e1e5b22b,7c2be4cbf2fda1b70ef75e6f87c0817020cfe53ed2e404fd03a41ab6920445bb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_preserved_unsatisfiable__main__b__r3/artifact.json,False
pilot,c_preserved_unsatisfiable,controls,b,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",budget_exhausted,budget_exhausted,max-depth,max-depth,False,FAIL,2,3,3,0,135,3,0,0,1,8,0,4,True,d5c8c4365dbab2bd5ec41b0d37e03b477e815fb51bd6fed855bb65e7e1e5b22b,7c2be4cbf2fda1b70ef75e6f87c0817020cfe53ed2e404fd03a41ab6920445bb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_preserved_unsatisfiable__tight__b__r1/artifact.json,False
pilot,c_preserved_unsatisfiable,controls,c,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,8,4,4,5,176,4,0,0,1,9,0,5,True,d5c8c4365dbab2bd5ec41b0d37e03b477e815fb51bd6fed855bb65e7e1e5b22b,7c2be4cbf2fda1b70ef75e6f87c0817020cfe53ed2e404fd03a41ab6920445bb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_preserved_unsatisfiable__main__c__r1/artifact.json,False
pilot,c_preserved_unsatisfiable,controls,c,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,8,4,4,5,176,4,0,0,1,9,0,5,True,d5c8c4365dbab2bd5ec41b0d37e03b477e815fb51bd6fed855bb65e7e1e5b22b,7c2be4cbf2fda1b70ef75e6f87c0817020cfe53ed2e404fd03a41ab6920445bb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_preserved_unsatisfiable__main__c__r2/artifact.json,False
pilot,c_preserved_unsatisfiable,controls,c,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,8,4,4,5,176,4,0,0,1,8,0,4,True,d5c8c4365dbab2bd5ec41b0d37e03b477e815fb51bd6fed855bb65e7e1e5b22b,7c2be4cbf2fda1b70ef75e6f87c0817020cfe53ed2e404fd03a41ab6920445bb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_preserved_unsatisfiable__main__c__r3/artifact.json,False
pilot,c_preserved_unsatisfiable,controls,c,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",budget_exhausted,budget_exhausted,max-depth,max-depth,False,FAIL,2,3,3,0,135,3,0,0,1,8,0,4,True,d5c8c4365dbab2bd5ec41b0d37e03b477e815fb51bd6fed855bb65e7e1e5b22b,7c2be4cbf2fda1b70ef75e6f87c0817020cfe53ed2e404fd03a41ab6920445bb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_preserved_unsatisfiable__tight__c__r1/artifact.json,False
